Run,Unique,Portion Portion Portion Portion Portion Gasoline,Portion Portion Portion Portion Portion Jet Fuel,Portion Portion Portion Portion Portion Diesel,Portion Portion Portion Portion Portion Fuel Oil,Portion Portion Portion Portion Portion Petroleum Coke,Portion Portion Portion Portion Portion Residual Fuels,Portion Portion Portion Portion Portion Surplus Refinery Fuel Gas (RFG),Portion Portion Portion Portion Portion Liquefied Petroleum Gases (LPG),Portion Portion Portion Portion Portion Petrochemical Feedstocks,Portion Portion Portion Portion Portion Asphalt,MJD MJD MJD MJD MJD Gasoline,MJD MJD MJD MJD MJD Jet Fuel,MJD MJD MJD MJD MJD Diesel,MJD MJD MJD MJD MJD Fuel Oil,MJD MJD MJD MJD MJD Petroleum Coke,MJD MJD MJD MJD MJD Residual Fuels,MJD MJD MJD MJD MJD Surplus Refinery Fuel Gas (RFG),MJD MJD MJD MJD MJD Surplus NCR H2,MJD MJD MJD MJD MJD Liquefied Petroleum Gases (LPG),MJD MJD MJD MJD MJD Petrochemical Feedstocks,Crude,Electricity,Heat RFG,Heat Natural Gas,Steam RFG,Steam Natural Gas,Steam Electricity,Hydrogen Steam RFG,Hydrogen Steam Natural Gas,Hydrogen Steam Electricity,"Hydrogen RFG, heat SMR","Hydrogen Natural Gas, Heat SMR","Hydrogen RFG, Feed SMR","Hydrogen Natural Gas, Feed SMR",Hydrogen via CNR,Fluid Catalytic Cracking Regeneration,Excess of RFG,Total refinery processes ,Gasoline,Jet Fuel,Diesel,Fuel Oil,Petroleum Coke,Residual Fuels,Net Upstream Petcoke,Liquefied Petroleum Gas (LPG),Petrochemical Feedstocks,Asphalt
run01,Lynch Canyon,42900.85946,9592.136021,27082.61416,2.53834E-08,20860.11376,3006.20887,0,7082.048208,0,0,212854074.5,51152157.33,146560425.5,0.000137298,137595533.4,18632169.77,0,0,26473683.1,15208171.94,0,4.62221494,18.91310948,5.858439912,0,5.082103545,0.057778196,0,0,0.5254962,0,20.36124748,0,17.96111608,0,4.337039081,0,77.71854491,158.8635643,39.43200118,116.5654021,1.1729E-10,131.0700454,13.61106279,0,16.97643442,N/A,N/A
run01,Mahala,28408.3197,21373.38262,18537.88629,1.09221E-08,1.4098E-17,38279.58889,0,1375.70604,0,0,139262763.6,113978224.3,100340363.1,5.90623E-05,9.29919E-14,225628750.2,0,0,5139386.018,4074332.089,0,2.366558625,4.341519279,9.330610044,0,2.426706026,0.027589106,0,0,0.154030634,6.26978E-16,5.968179908,0,5.264666234,0,2.147164575,0,32.02702443,105.1971214,87.86314611,79.78831575,5.04681E-11,8.85817E-20,173.316596,0,3.297715954,N/A,N/A
run01,McCool Ranch,41987.70641,10355.54328,36158.6183,3.3387E-08,15455.70322,3780.007035,0,6040.836676,0,0,207604553.1,55223193.03,196382968,0.000181644,101947465.5,23428090.28,0,0,22583220.58,13294491.59,0,4.750809418,16.01236476,7.693487338,0,5.264590125,0.059852877,0,0,0.593490565,2.40585E-15,22.99580524,0,20.28511895,0,5.327032762,0,82.98255203,155.4821228,42.57026734,155.6291375,1.54273E-10,97.11259226,17.11455036,0,14.48053792,N/A,N/A
run01,West Montalvo,23468.82339,10217.02334,19587.34053,1.50108E-08,1.06081E-17,46953.72671,0,1073.569402,0,0,115480466.6,54484505.27,106235813.8,8.15243E-05,6.99718E-14,295687498.8,0,0,4012643.166,3345950.785,0,1.807778904,3.872540174,6.333171263,0,2.483271064,0.028232192,0,0,0.120667037,0,4.675450379,0,4.124320332,0,2.71719289,0,26.16262423,86.90597297,42.00083023,84.30523775,6.93613E-11,6.66534E-20,212.5900595,0,2.573461803,N/A,N/A
run01,Midway Sunset,52600.50724,17140.45963,28737.54233,2.80727E-08,5530.261322,3405.293901,0,5866.254513,0,0,256446193.6,91405239.22,155301328.1,0.000151529,36478193.01,21105657.27,0,0,21926251.1,13295789.01,0,4.744642096,15.58750269,10.87919776,0,5.385834928,0.061231303,0,0,0.536652583,0,20.79352056,0,18.34243392,0,4.914349952,0,81.24536579,194.7817403,70.46216013,123.6883249,1.29717E-10,34.74820945,15.41798029,0,14.06204562,N/A,N/A
